Order ID,Vendor ID,Pickup Address,HubCN ID,Plan_Vendor_Pickup Time,Vendor_PickupTime
LECVN020350253924,CN78864,"Room 301, Third Floor, No.58, Futian Second District, Choucheng Street",LECCNYW,3/26/2022 1:19,3/29/2022 17:20
LECVN023304441363,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/29/2022 1:05,3/29/2022 2:34
LECVN026040644063,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/30/2022 3:59,3/29/2022 18:26
LECVN025258467333,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 19:45,3/30/2022 15:51
LECVN021297129673,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/26/2022 21:53,3/29/2022 10:37
LECVN021546631543,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 12:45,3/26/2022 18:56
LECVN028597908223,CN91287,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 0:55,3/29/2022 2:53
LECVN023979055113,CN25266,"2 floor,No 1 Building 1,Zhoucun district,Beiyuan street,Yiwu,China Yiwu city CN",LECCNYW,3/28/2022 13:34,3/29/2022 3:32
LECVN021441775423,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 2:30,3/26/2022 17:54
LECVN024408794104,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/27/2022 20:11,3/30/2022 11:10
LECVN025369292983,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 12:00,4/1/2022 2:51
LECVN028222790523,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 19:18,3/26/2022 21:13
LECVN029615837233,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/28/2022 0:45,3/29/2022 18:36
LECVN025111498934,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/29/2022 7:42,3/29/2022 9:20
LECVN025767516503,CN08969,"Unit C, 18/F, Bldg.B, Modern Window Tower, Huaqiang North Rd, Shenzhen Guangdong, 518000",LECCNSZ,3/25/2022 16:10,3/28/2022 14:14
LECVN028238379603,CN28326,No.755 west xuefeng road Yiwu City CN,LECCNYW,3/30/2022 0:04,4/1/2022 1:13
LECVN026548019364,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/26/2022 20:08,3/29/2022 17:03
LECVN024816134694,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/29/2022 20:35,4/1/2022 2:36
LECVN026101731493,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/30/2022 1:57,4/1/2022 8:01
LECVN027719201703,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 8:21,3/29/2022 18:22
LECVN026385382973,CN70331,5/F Dasan Litang district Yiwu City,LECCNYW,3/26/2022 9:12,3/29/2022 3:09
LECVN026934744033,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 13:33,3/29/2022 17:37
LECVN022478778504,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/28/2022 18:40,3/29/2022 18:32
LECVN021335594593,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/27/2022 19:17,3/26/2022 21:20
LECVN026572891653,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/26/2022 1:42,3/29/2022 17:50
LECVN021798070253,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/29/2022 20:47,4/1/2022 2:42
LECVN022216494323,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/29/2022 22:03,3/29/2022 15:57
LECVN028863241963,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/27/2022 21:09,3/29/2022 3:10
LECVN023734282273,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 18:07,3/29/2022 16:13
LECVN024295257503,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/30/2022 10:14,4/1/2022 1:10
LECVN026709287764,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/26/2022 15:26,3/30/2022 10:36
LECVN028517288143,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/29/2022 12:48,4/1/2022 4:51
LECVN025605079174,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/26/2022 20:10,3/30/2022 16:19
LECVN029326089213,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/27/2022 23:37,3/29/2022 2:13
LECVN022477438193,CN26450,"2/F,NO.5 ,Building 13, Yinhai YiQu,Yiwu City Yiwu City CN",LECCNYW,3/27/2022 20:26,3/29/2022 18:22
LECVN027375221673,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/28/2022 2:56,3/28/2022 21:02
LECVN028469888923,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 5:19,3/26/2022 21:15
LECVN022944636293,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 14:35,3/26/2022 18:02
LECVN027591595874,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/30/2022 18:41,3/29/2022 20:22
LECVN029717938743,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/23/2022 17:48,3/28/2022 15:55
LECVN025953678373,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 4:37,3/30/2022 11:33
LECVN024796537283,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/28/2022 7:29,3/30/2022 17:27
LECVN021592954153,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/31/2022 17:43,4/1/2022 19:17
LECVN024310454453,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 2:56,3/28/2022 21:00
LECVN023304202233,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 14:44,3/29/2022 16:47
LECVN021200651033,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/25/2022 1:47,3/29/2022 17:41
LECVN022574295644,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/30/2022 12:46,4/1/2022 4:53
LECVN029347401083,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 0:57,3/26/2022 19:03
LECVN028834907963,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 20:15,3/30/2022 11:16
LECVN021900024673,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/25/2022 23:08,3/30/2022 10:05
LECVN026670616303,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/26/2022 21:54,3/29/2022 11:33
LECVN024395620653,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/27/2022 5:48,3/30/2022 10:55
LECVN024191008084,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/29/2022 11:51,3/30/2022 15:47
LECVN023063406364,CN59935,"201,NO.5,15 Building,ShangHe XiaoQu,HouZhai,Yiwu",LECCNYW,3/29/2022 7:52,3/29/2022 15:53
LECVN029991609573,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 21:19,3/29/2022 1:56
LECVN021828689993,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/27/2022 18:41,3/29/2022 18:38
LECVN029422370944,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/30/2022 7:33,4/1/2022 11:22
LECVN028308624963,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/30/2022 6:48,4/1/2022 8:42
LECVN026012102863,CN01970,"RM 204, First Bldg, Tap Water Garden, Tianjinghu, #35 Huangbei Rd, Luohu Dist, P.R. China,",LECCNSZ,3/29/2022 23:25,4/1/2022 10:08
LECVN028505568623,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 6:18,3/29/2022 17:18
LECVN028379673073,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/28/2022 5:43,3/30/2022 11:38
LECVN022337528013,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/28/2022 10:11,4/1/2022 1:06
LECVN024873497423,CN75189,"No. 6, Building 3, Shanghong East District, Houzhai Street,Yiwu,Zhejiang,China",LECCNYW,3/26/2022 23:46,3/29/2022 2:45
LECVN025212667873,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/28/2022 21:06,3/30/2022 14:54
LECVN024054375603,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 14:14,4/1/2022 20:10
LECVN027827378703,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/27/2022 21:56,3/29/2022 11:32
LECVN028227026453,CN95381,"No. 52 Xingyun Road, Jinsanjiao Industrial Zone, Yiwu City CN",LECCNYW,3/28/2022 7:15,3/29/2022 17:09
LECVN028904580553,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/30/2022 8:33,4/1/2022 3:33
LECVN021933406823,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/29/2022 21:54,4/1/2022 2:53
LECVN023961076143,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 3:39,3/30/2022 9:03
LECVN020048439883,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/28/2022 8:17,3/31/2022 20:22
LECVN020986392393,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/28/2022 17:35,3/31/2022 14:49
LECVN028665190724,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/27/2022 16:58,3/31/2022 14:53
LECVN023345206463,CN94806,"No.11,Mucheng Village, Suxi Town, Yiwu City",LECCNYW,3/26/2022 13:40,3/29/2022 17:49
LECVN027871251393,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/28/2022 17:57,3/29/2022 15:59
LECVN021436259003,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/29/2022 14:46,3/29/2022 20:10
LECVN020373902123,CN28326,No.755 west xuefeng road Yiwu City CN,LECCNYW,3/27/2022 19:51,3/30/2022 10:35
LECVN020338350413,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/24/2022 20:58,3/29/2022 0:22
LECVN028592616603,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 3:47,3/30/2022 9:32
LECVN023960063244,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 8:14,3/29/2022 8:27
LECVN020902082143,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/27/2022 4:05,3/30/2022 11:11
LECVN020283767203,CN32206,"402,Unit 2,Building 40,Xiawang 3 Village,Jiangdong Road,Yiwu City,Zhejiang,China Yiwu City CN",LECCNYW,3/27/2022 10:21,3/29/2022 18:10
LECVN020362065464,CN19661,"No.16, Changjin Rd, Changjiang Bu Industry District, Henggang Town, . Shenzhen Guangdong, 518115",LECCNSZ,3/28/2022 17:05,3/31/2022 15:09
LECVN023020453073,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/30/2022 15:58,4/1/2022 7:52
LECVN025057181433,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/27/2022 21:57,3/29/2022 11:29
LECVN023186704913,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 9:16,3/29/2022 17:21
LECVN028679164614,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/29/2022 8:08,3/29/2022 16:03
LECVN022974635684,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/29/2022 16:57,3/31/2022 14:59
LECVN022494993633,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/28/2022 17:05,3/29/2022 17:15
LECVN022175487083,CN78864,"Room 301, Third Floor, No.58, Futian Second District, Choucheng Street",LECCNYW,3/25/2022 20:46,3/29/2022 0:25
LECVN024476919754,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/28/2022 10:46,3/29/2022 3:41
LECVN025677896083,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/28/2022 21:36,3/29/2022 9:16
LECVN022038321913,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/30/2022 0:25,4/1/2022 2:38
LECVN029268393343,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/29/2022 11:39,3/29/2022 9:36
LECVN022868166084,CN94105,"No.358,Shengshou RD,Chengxi Special Industrial Zone Yiwu City",LECCNYW,3/27/2022 9:33,3/29/2022 2:11
LECVN025688824243,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/29/2022 22:45,4/1/2022 0:53
LECVN029952477264,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/30/2022 4:29,3/29/2022 20:01
LECVN022079327103,CN09482,"Rm# 18A, Unit 1, DuShiYangGuang Building, NO. 6017 Shennan Road",LECCNSZ,3/26/2022 8:31,3/29/2022 11:20
LECVN023847395143,CN55243,"4F,No.621,Airport Rd,Yiwu city,Zhejiang Province",LECCNYW,3/28/2022 17:23,3/29/2022 17:19
LECVN023532380374,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/29/2022 0:42,3/29/2022 16:36
LECVN021434917733,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/29/2022 7:35,3/29/2022 9:28
LECVN029826275763,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/27/2022 22:13,3/30/2022 15:06
LECVN022525457174,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/28/2022 0:17,3/29/2022 18:14
LECVN021087817454,CN56912,"Room 302,Unit 3,Building 35,District B,South Xiazhu, Jiangdong street Yiwu city",LECCNYW,3/28/2022 13:04,3/29/2022 2:59
LECVN020673133303,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/25/2022 20:23,3/29/2022 18:26
LECVN026959472313,CN88991,"2/F, No.3, Yongsheng Xiaoqu No.21, Yiwu, Zhejiang",LECCNYW,3/28/2022 11:00,3/29/2022 2:20
LECVN029148631923,CN99813,No.236 Yinhai Road Yiwu City CN,LECCNYW,3/29/2022 23:52,4/1/2022 2:50
LECVN025875942313,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/25/2022 5:52,3/28/2022 15:41
LECVN028990037173,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 23:19,3/29/2022 1:54
LECVN029736415904,CN91856,"Building 1, No. 1077, Liuqing Road, Beiyuan",LECCNYW,3/29/2022 8:35,4/1/2022 3:35
LECVN023105688524,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 17:16,3/29/2022 17:07
LECVN025361246663,CN94806,"No.11,Mucheng Village, Suxi Town, Yiwu City",LECCNYW,3/25/2022 15:10,3/26/2022 19:06
LECVN027404596273,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 5:33,3/30/2022 10:12
LECVN024746913483,CN19661,"No.16, Changjin Rd, Changjiang Bu Industry District, Henggang Town, . Shenzhen Guangdong, 518115",LECCNSZ,3/28/2022 11:33,3/30/2022 17:28
LECVN029348532493,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/28/2022 21:42,3/30/2022 15:38
LECVN028789991384,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 12:26,3/30/2022 18:32
LECVN020763498434,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/25/2022 22:06,3/28/2022 16:02
LECVN020345411873,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/28/2022 19:28,3/29/2022 9:26
LECVN020827562443,CN70331,5/F Dasan Litang district Yiwu City,LECCNYW,3/26/2022 13:28,3/26/2022 18:06
LECVN027700703173,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 12:33,3/29/2022 2:04
LECVN027454551683,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 9:13,3/29/2022 1:50
LECVN020206571914,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 3:05,3/26/2022 21:14
LECVN027979322833,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/26/2022 17:30,3/31/2022 17:25
LECVN022184416984,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/28/2022 6:46,3/28/2022 20:55
LECVN022160108144,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 17:50,3/29/2022 15:50
LECVN028897937153,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 20:37,3/30/2022 11:23
LECVN024677125113,CN39822,"2nd Floor, No. 20 Of Qingkou Xincun Yiwu City CN",LECCNYW,3/26/2022 7:53,3/29/2022 2:51
LECVN024579248153,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/27/2022 22:24,3/30/2022 17:14
LECVN025209103124,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 9:46,4/1/2022 2:46
LECVN028244860933,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 10:10,3/29/2022 8:17
LECVN025095643993,CN55243,"4F,No.621,Airport Rd,Yiwu city,Zhejiang Province",LECCNYW,3/26/2022 20:51,3/29/2022 0:27
LECVN026538299344,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 22:29,4/1/2022 17:34
LECVN028308216453,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/28/2022 9:46,4/1/2022 2:50
LECVN022387211843,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/29/2022 22:44,4/1/2022 0:54
LECVN027816629384,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/29/2022 8:08,4/1/2022 11:38
LECVN028686639963,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 14:30,3/26/2022 19:58
LECVN027736401123,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 3:04,3/28/2022 19:05
LECVN024220225883,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/25/2022 21:34,3/29/2022 0:12
LECVN028846264034,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/26/2022 15:15,3/26/2022 21:15
LECVN022113867234,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/29/2022 0:08,3/30/2022 16:16
LECVN022449072064,CN59935,"201,NO.5,15 Building,ShangHe XiaoQu,HouZhai,Yiwu",LECCNYW,3/25/2022 20:56,3/29/2022 1:01
LECVN024428746483,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/31/2022 8:01,3/29/2022 18:36
LECVN027573478533,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/26/2022 20:15,3/29/2022 17:20
LECVN022508077983,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 8:23,3/31/2022 20:14
LECVN025292811714,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 19:50,3/30/2022 10:42
LECVN021633795633,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/27/2022 17:42,3/30/2022 10:43
LECVN022528463594,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/25/2022 13:49,3/26/2022 18:52
LECVN023605254853,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 17:28,3/29/2022 17:28
LECVN021768222283,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/27/2022 20:05,3/30/2022 16:00
LECVN024619749293,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/25/2022 1:45,3/29/2022 17:52
LECVN029668660003,CN39822,"2nd Floor, No. 20 Of Qingkou Xincun Yiwu City CN",LECCNYW,3/29/2022 22:43,3/29/2022 16:52
LECVN028063925433,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/28/2022 9:30,3/29/2022 3:27
LECVN027044865073,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/25/2022 13:46,3/26/2022 18:51
LECVN029719683003,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/28/2022 10:29,4/1/2022 3:29
LECVN026502574513,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/29/2022 10:12,4/1/2022 1:10
LECVN024585515683,CN08969,"Unit C, 18/F, Bldg.B, Modern Window Tower, Huaqiang North Rd, Shenzhen Guangdong, 518000",LECCNSZ,3/25/2022 7:08,3/28/2022 15:08
LECVN023401108843,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/27/2022 20:30,3/30/2022 16:24
LECVN021698003243,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 5:51,3/30/2022 10:49
LECVN026173905443,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 21:06,3/29/2022 17:06
LECVN024281878063,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/26/2022 10:11,3/29/2022 11:43
LECVN028377410163,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/28/2022 7:27,3/29/2022 9:12
LECVN027369986143,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/29/2022 9:43,4/1/2022 2:49
LECVN024297370413,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/30/2022 14:33,3/29/2022 20:00
LECVN028489121243,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/27/2022 4:25,3/30/2022 10:02
LECVN026427761603,CN78864,"Room 301, Third Floor, No.58, Futian Second District, Choucheng Street",LECCNYW,3/29/2022 4:01,4/1/2022 18:21
LECVN022504785673,CN91856,"Building 1, No. 1077, Liuqing Road, Beiyuan",LECCNYW,3/27/2022 8:16,3/29/2022 18:26
LECVN028824915054,CN88991,"2/F, No.3, Yongsheng Xiaoqu No.21, Yiwu, Zhejiang",LECCNYW,3/31/2022 7:04,4/1/2022 18:49
LECVN020166249974,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 3:01,3/29/2022 21:08
LECVN023349083284,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 21:44,3/29/2022 3:31
LECVN023207327523,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 17:27,3/29/2022 17:20
LECVN022098339173,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/28/2022 18:38,3/29/2022 16:30
LECVN027413396564,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/30/2022 4:46,3/29/2022 20:22
LECVN020913758833,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/24/2022 9:11,3/29/2022 3:09
LECVN024754178913,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/28/2022 21:21,3/29/2022 17:14
LECVN023783920833,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/30/2022 0:19,4/1/2022 1:08
LECVN022616581214,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/29/2022 4:44,3/29/2022 16:41
