Order ID,Customer ID,HubVN ID,Plan_HubVN_Receiving Time,HubVN_Receiving Time,Plan_HubVN_Pickup Time,HubVN_Pickup Time
LECVN022032644334,VN3885965,LECVNLB,4/3/2022 6:43,4/6/2022 6:16,4/3/2022 8:43,4/6/2022 9:14
LECVN020836384923,VN3569669,LECVNTL,4/1/2022 6:00,4/2/2022 6:46,4/1/2022 8:00,4/2/2022 9:03
LECVN024597768474,VN4100319,LECVNHĐ,4/2/2022 12:44,4/2/2022 12:09,4/2/2022 14:44,4/2/2022 14:30
LECVN023616396693,VN49028,LECVNHĐ,4/2/2022 12:06,4/3/2022 12:44,4/2/2022 14:06,4/3/2022 15:51
LECVN023599044293,VN2449995,LECVNHĐ,4/1/2022 6:41,4/1/2022 12:45,4/1/2022 8:41,4/1/2022 15:15
LECVN026819414084,VN1829229,LECVNLB,4/2/2022 6:37,4/3/2022 6:56,4/2/2022 8:37,4/3/2022 10:01
LECVN021587292793,VN7766191,LECVNLB,4/1/2022 12:24,4/2/2022 6:20,4/1/2022 14:24,4/2/2022 9:06
LECVN029603039053,VN4454935,LECVNHĐ,4/2/2022 12:23,4/3/2022 6:19,4/2/2022 14:23,4/3/2022 9:10
LECVN025582161253,VN2952157,LECVNTL,4/4/2022 6:44,4/4/2022 12:31,4/4/2022 8:44,4/4/2022 14:57
LECVN021912575344,VN92363,LECVNTL,3/31/2022 12:06,4/1/2022 6:49,3/31/2022 14:06,4/1/2022 8:38
LECVN029475549484,VN9921112,LECVNLB,4/4/2022 12:17,4/4/2022 12:41,4/4/2022 14:17,4/4/2022 15:16
LECVN027195331653,VN9953923,LECVNTL,4/3/2022 12:52,4/4/2022 12:51,4/3/2022 14:52,4/4/2022 15:23
LECVN028420113183,VN8941491,LECVNLB,4/1/2022 6:13,4/1/2022 12:46,4/1/2022 8:13,4/1/2022 13:55
LECVN027989694273,VN2465912,LECVNTL,4/4/2022 6:01,4/4/2022 12:25,4/4/2022 8:01,4/4/2022 15:22
LECVN024126349123,VN4482690,LECVNLB,3/31/2022 12:53,4/1/2022 6:19,3/31/2022 14:53,4/1/2022 8:17
LECVN029361368133,VN2756252,LECVNHĐ,4/2/2022 12:01,4/3/2022 12:07,4/2/2022 14:01,4/3/2022 14:45
LECVN026331457073,VN7824897,LECVNLB,4/2/2022 12:05,4/2/2022 12:23,4/2/2022 14:05,4/2/2022 14:23
LECVN023162479603,VN70735,LECVNLB,4/3/2022 12:53,4/4/2022 12:03,4/3/2022 14:53,4/4/2022 14:30
LECVN027458040883,VN88830,LECVNLB,4/3/2022 6:24,4/7/2022 6:10,4/3/2022 8:24,4/7/2022 9:19
LECVN024375105653,VN7716329,LECVNLB,3/31/2022 12:08,4/1/2022 12:42,3/31/2022 14:08,4/1/2022 13:49
LECVN026799838174,VN9434517,LECVNTL,4/4/2022 6:55,4/4/2022 12:21,4/4/2022 8:55,4/4/2022 14:48
LECVN028801633273,VN2526494,LECVNTL,4/3/2022 6:04,4/4/2022 6:57,4/3/2022 8:04,4/4/2022 9:54
LECVN025508311344,VN5172671,LECVNTL,4/4/2022 6:59,4/4/2022 12:53,4/4/2022 8:59,4/4/2022 15:24
LECVN022684382433,VN3947483,LECVNTL,4/1/2022 12:14,4/1/2022 12:24,4/1/2022 14:14,4/1/2022 13:24
LECVN023635060163,VN1123703,LECVNHĐ,4/2/2022 12:11,4/2/2022 12:21,4/2/2022 14:11,4/2/2022 14:13
LECVN028480283844,VN6561655,LECVNLB,4/4/2022 6:51,4/4/2022 12:57,4/4/2022 8:51,4/4/2022 15:19
LECVN027411583373,VN9723003,LECVNTL,4/2/2022 12:22,4/3/2022 6:59,4/2/2022 14:22,4/3/2022 9:28
LECVN022967948133,VN7084203,LECVNLB,4/2/2022 6:07,4/3/2022 6:30,4/2/2022 8:07,4/3/2022 9:23
LECVN027867206783,VN44496,LECVNLB,4/4/2022 6:34,4/4/2022 12:05,4/4/2022 8:34,4/4/2022 14:34
LECVN024700276393,VN2123646,LECVNLB,4/1/2022 6:50,4/2/2022 6:48,4/1/2022 8:50,4/2/2022 8:56
LECVN026806255563,VN9641990,LECVNLB,4/3/2022 6:05,4/4/2022 6:49,4/3/2022 8:05,4/4/2022 9:21
LECVN027145664373,VN7951283,LECVNLB,4/1/2022 6:26,4/2/2022 6:30,4/1/2022 8:26,4/2/2022 8:30
LECVN025005594003,VN5252281,LECVNHĐ,4/2/2022 6:31,4/3/2022 6:26,4/2/2022 8:31,4/3/2022 9:15
LECVN023698939124,VN5677823,LECVNTL,4/3/2022 12:16,4/4/2022 12:57,4/3/2022 14:16,4/4/2022 15:33
LECVN024687303143,VN56035,LECVNLB,4/1/2022 6:44,4/1/2022 12:16,4/1/2022 8:44,4/1/2022 13:24
LECVN023468205803,VN6190333,LECVNLB,4/1/2022 12:19,4/1/2022 12:48,4/1/2022 14:19,4/1/2022 15:26
LECVN024231533613,VN7692497,LECVNLB,3/31/2022 12:21,4/1/2022 6:10,3/31/2022 14:21,4/1/2022 8:16
LECVN029191024943,VN9936096,LECVNLB,4/2/2022 12:31,4/2/2022 12:47,4/2/2022 14:31,4/2/2022 15:10
LECVN023270138553,VN78529,LECVNHĐ,4/2/2022 12:28,4/3/2022 12:27,4/2/2022 14:28,4/3/2022 15:33
LECVN028095119834,VN4952856,LECVNLB,4/2/2022 6:53,4/3/2022 6:35,4/2/2022 8:53,4/3/2022 8:55
LECVN028838411044,VN6399185,LECVNLB,3/31/2022 6:52,4/5/2022 6:33,3/31/2022 8:52,4/5/2022 8:40
LECVN028263737633,VN7251092,LECVNTL,4/4/2022 12:28,4/4/2022 12:11,4/4/2022 14:28,4/4/2022 14:42
LECVN020763665343,VN4982020,LECVNHĐ,4/2/2022 12:10,4/2/2022 12:31,4/2/2022 14:10,4/2/2022 14:50
LECVN025200602353,VN97459,LECVNHĐ,4/1/2022 12:00,4/1/2022 12:20,4/1/2022 14:00,4/1/2022 13:23
LECVN024984300683,VN9559567,LECVNTL,4/2/2022 6:29,4/2/2022 12:44,4/2/2022 8:29,4/2/2022 15:18
LECVN028410229753,VN4467198,LECVNLB,4/4/2022 6:23,4/4/2022 12:33,4/4/2022 8:23,4/4/2022 15:37
LECVN020182064743,VN7791529,LECVNLB,3/31/2022 6:28,4/1/2022 6:23,3/31/2022 8:28,4/1/2022 9:18
LECVN022793481294,VN2738529,LECVNTL,4/3/2022 12:51,4/4/2022 12:01,4/3/2022 14:51,4/4/2022 15:02
LECVN023838991794,VN2192637,LECVNLB,4/2/2022 12:27,4/3/2022 12:20,4/2/2022 14:27,4/3/2022 14:53
LECVN026666373173,VN6009005,LECVNLB,4/1/2022 6:08,4/1/2022 12:40,4/1/2022 8:08,4/1/2022 13:23
LECVN023772496203,VN5172671,LECVNTL,4/2/2022 6:01,4/2/2022 12:52,4/2/2022 8:01,4/2/2022 15:15
LECVN022887326043,VN2076938,LECVNLB,4/4/2022 12:21,4/4/2022 12:06,4/4/2022 14:21,4/4/2022 15:02
LECVN020103027334,VN8110274,LECVNTL,4/2/2022 12:07,4/3/2022 6:54,4/2/2022 14:07,4/3/2022 10:03
LECVN022559956713,VN19555,LECVNLB,4/1/2022 6:38,4/1/2022 12:34,4/1/2022 8:38,4/1/2022 15:09
LECVN025079597353,VN75706,LECVNTL,4/1/2022 6:28,4/8/2022 6:37,4/1/2022 8:28,4/8/2022 8:08
LECVN027909517534,VN2861707,LECVNLB,3/31/2022 6:59,4/1/2022 6:01,3/31/2022 8:59,4/1/2022 8:18
LECVN020887804443,VN5406313,LECVNTL,4/1/2022 6:05,4/2/2022 6:23,4/1/2022 8:05,4/2/2022 8:23
LECVN023546395624,VN9921112,LECVNLB,4/1/2022 6:45,4/1/2022 12:28,4/1/2022 8:45,4/1/2022 13:28
LECVN021222936223,VN6368003,LECVNLB,4/4/2022 12:26,4/4/2022 12:55,4/4/2022 14:26,4/4/2022 15:17
LECVN021935660813,VN5080328,LECVNTL,4/2/2022 6:22,4/3/2022 6:21,4/2/2022 8:22,4/3/2022 8:58
LECVN026511326094,VN7241721,LECVNLB,4/3/2022 6:43,4/6/2022 6:38,4/3/2022 8:43,4/6/2022 9:04
LECVN022853581514,VN6756122,LECVNLB,4/1/2022 6:11,4/2/2022 6:24,4/1/2022 8:11,4/2/2022 8:29
LECVN023657048434,VN6113284,LECVNLB,3/31/2022 12:00,4/5/2022 6:24,3/31/2022 14:00,4/5/2022 8:57
LECVN025873630633,VN3781203,LECVNLB,4/1/2022 12:19,4/1/2022 12:05,4/1/2022 14:19,4/1/2022 14:43
LECVN021266511913,VN2301369,LECVNHĐ,4/2/2022 12:26,4/2/2022 12:42,4/2/2022 14:26,4/2/2022 15:04
LECVN021907831533,VN8267907,LECVNHĐ,4/2/2022 12:29,4/3/2022 6:36,4/2/2022 14:29,4/3/2022 9:27
LECVN025319413563,VN8042728,LECVNTL,4/1/2022 12:42,4/1/2022 12:54,4/1/2022 14:42,4/1/2022 15:19
LECVN021048671013,VN6941963,LECVNTL,4/2/2022 12:22,4/2/2022 12:27,4/2/2022 14:22,4/2/2022 14:23
LECVN029994459473,VN5299725,LECVNLB,4/2/2022 12:54,4/3/2022 6:41,4/2/2022 14:54,4/3/2022 9:47
LECVN021623505333,VN6299087,LECVNLB,4/4/2022 12:19,4/4/2022 12:09,4/4/2022 14:19,4/4/2022 14:40
LECVN022039800634,VN8185768,LECVNTL,3/31/2022 12:30,4/1/2022 12:54,3/31/2022 14:30,4/1/2022 13:48
LECVN023121061704,VN93992,LECVNTL,3/31/2022 6:25,4/1/2022 6:53,3/31/2022 8:25,4/1/2022 9:28
LECVN028879305033,VN9784986,LECVNHĐ,4/1/2022 6:36,4/2/2022 6:19,4/1/2022 8:36,4/2/2022 8:13
LECVN025646052663,VN9158486,LECVNHĐ,4/1/2022 6:51,4/1/2022 12:14,4/1/2022 8:51,4/1/2022 13:29
LECVN029891242644,VN9297333,LECVNHĐ,4/2/2022 6:33,4/2/2022 12:02,4/2/2022 8:33,4/2/2022 14:22
LECVN024890233463,VN2011138,LECVNHĐ,4/1/2022 12:56,4/1/2022 12:46,4/1/2022 14:56,4/1/2022 15:22
LECVN028414614443,VN5953597,LECVNHĐ,3/31/2022 12:43,4/1/2022 6:34,3/31/2022 14:43,4/1/2022 8:34
LECVN024869441533,VN3565929,LECVNLB,4/2/2022 6:37,4/3/2022 6:47,4/2/2022 8:37,4/3/2022 9:18
LECVN021730363753,VN2292333,LECVNHĐ,4/1/2022 6:56,4/2/2022 6:41,4/1/2022 8:56,4/2/2022 9:11
LECVN024510808113,VN4662475,LECVNLB,4/1/2022 6:04,4/2/2022 6:36,4/1/2022 8:04,4/2/2022 8:42
LECVN023327493853,VN8055395,LECVNTL,4/2/2022 12:39,4/3/2022 6:48,4/2/2022 14:39,4/3/2022 9:20
LECVN020075169953,VN2194591,LECVNTL,3/31/2022 12:42,4/1/2022 6:48,3/31/2022 14:42,4/1/2022 8:25
LECVN027543917843,VN56836,LECVNLB,4/3/2022 6:50,4/4/2022 6:55,4/3/2022 8:50,4/4/2022 9:59
LECVN022163405043,VN3658131,LECVNLB,4/2/2022 12:21,4/3/2022 12:34,4/2/2022 14:21,4/3/2022 15:00
LECVN026677105603,VN8228416,LECVNLB,3/31/2022 6:34,4/1/2022 6:03,3/31/2022 8:34,4/1/2022 8:20
LECVN025689719643,VN7667502,LECVNTL,4/4/2022 6:24,4/4/2022 12:49,4/4/2022 8:24,4/4/2022 15:42
LECVN025561448194,VN3115195,LECVNLB,3/31/2022 6:17,4/1/2022 6:44,3/31/2022 8:17,4/1/2022 9:06
LECVN020438928223,VN2633198,LECVNLB,4/3/2022 6:47,4/4/2022 6:44,4/3/2022 8:47,4/4/2022 9:16
LECVN023198679294,VN2695998,LECVNLB,4/3/2022 12:38,4/4/2022 12:40,4/3/2022 14:38,4/4/2022 15:38
LECVN027524016963,VN8448136,LECVNHĐ,4/1/2022 6:02,4/1/2022 12:06,4/1/2022 8:02,4/1/2022 13:17
LECVN028928840363,VN8094575,LECVNTL,4/2/2022 6:01,4/3/2022 6:01,4/2/2022 8:01,4/3/2022 9:07
LECVN022710406863,VN5255465,LECVNLB,4/3/2022 6:37,4/4/2022 6:23,4/3/2022 8:37,4/4/2022 8:53
LECVN028090693073,VN8248423,LECVNLB,4/4/2022 6:03,4/4/2022 12:38,4/4/2022 8:03,4/4/2022 15:33
LECVN021314969854,VN8657151,LECVNTL,4/3/2022 6:05,4/4/2022 6:00,4/3/2022 8:05,4/4/2022 8:18
LECVN026953246263,VN3194311,LECVNHĐ,4/1/2022 6:26,4/2/2022 6:15,4/1/2022 8:26,4/2/2022 8:15
LECVN026949358393,VN4428443,LECVNLB,4/4/2022 12:45,4/4/2022 12:44,4/4/2022 14:45,4/4/2022 15:03
LECVN028657320353,VN6858292,LECVNHĐ,3/31/2022 12:16,4/1/2022 12:33,3/31/2022 14:16,4/1/2022 15:09
LECVN026599289814,VN8518633,LECVNTL,3/31/2022 12:48,4/1/2022 12:49,3/31/2022 14:48,4/1/2022 13:49
LECVN027439185603,VN7408959,LECVNLB,3/31/2022 6:41,4/1/2022 6:55,3/31/2022 8:41,4/1/2022 8:29
LECVN020277077783,VN2113312,LECVNLB,4/2/2022 6:26,4/2/2022 12:56,4/2/2022 8:26,4/2/2022 15:15
LECVN029170617413,VN3113788,LECVNTL,4/1/2022 6:14,4/1/2022 12:47,4/1/2022 8:14,4/1/2022 13:39
LECVN023524273993,VN7212455,LECVNLB,4/2/2022 12:21,4/3/2022 6:39,4/2/2022 14:21,4/3/2022 9:41
LECVN021801463373,VN2368774,LECVNTL,4/4/2022 12:34,4/4/2022 12:08,4/4/2022 14:34,4/4/2022 15:12
LECVN027966247783,VN8188156,LECVNTL,3/31/2022 12:57,4/1/2022 6:53,3/31/2022 14:57,4/1/2022 8:29
LECVN021359703593,VN4335651,LECVNTL,4/4/2022 6:17,4/4/2022 12:17,4/4/2022 8:17,4/4/2022 15:16
LECVN022992532904,VN5152007,LECVNLB,3/31/2022 12:23,4/1/2022 12:56,3/31/2022 14:23,4/1/2022 13:54
LECVN028603589313,VN8173127,LECVNLB,3/31/2022 12:12,4/1/2022 6:50,3/31/2022 14:12,4/1/2022 8:43
LECVN022203166674,VN4371383,LECVNLB,4/2/2022 6:39,4/8/2022 6:13,4/2/2022 8:39,4/8/2022 8:33
LECVN025106827473,VN1726824,LECVNTL,4/2/2022 12:32,4/3/2022 6:43,4/2/2022 14:32,4/3/2022 9:09
LECVN023976869713,VN81161,LECVNTL,4/2/2022 12:52,4/3/2022 6:16,4/2/2022 14:52,4/3/2022 9:07
LECVN026458172513,VN8617730,LECVNLB,4/3/2022 6:06,4/3/2022 12:31,4/3/2022 8:06,4/3/2022 15:38
LECVN028883210123,VN21255,LECVNTL,4/3/2022 6:13,4/4/2022 6:35,4/3/2022 8:13,4/4/2022 9:12
LECVN023495524673,VN5575550,LECVNTL,4/2/2022 12:17,4/7/2022 6:20,4/2/2022 14:17,4/7/2022 8:36
LECVN024811983663,VN7186996,LECVNTL,4/1/2022 12:12,4/2/2022 12:18,4/1/2022 14:12,4/2/2022 14:47
LECVN024530650353,VN9568700,LECVNLB,4/2/2022 12:16,4/3/2022 6:38,4/2/2022 14:16,4/3/2022 9:43
LECVN024355657464,VN57106,LECVNTL,3/31/2022 12:29,4/1/2022 12:08,3/31/2022 14:29,4/1/2022 13:03
LECVN021169811153,VN7664308,LECVNLB,4/2/2022 12:56,4/2/2022 12:04,4/2/2022 14:56,4/2/2022 14:04
LECVN021342580993,VN4781008,LECVNHĐ,4/2/2022 6:04,4/2/2022 12:28,4/2/2022 8:04,4/2/2022 14:28
LECVN024879000693,VN6324835,LECVNTL,4/1/2022 6:04,4/1/2022 12:41,4/1/2022 8:04,4/1/2022 13:35
LECVN029664035124,VN3865432,LECVNHĐ,4/2/2022 12:32,4/3/2022 12:47,4/2/2022 14:32,4/3/2022 15:12
LECVN025594256433,VN2738529,LECVNLB,4/1/2022 6:23,4/1/2022 12:52,4/1/2022 8:23,4/1/2022 13:33
LECVN026984138574,VN58148,LECVNLB,4/4/2022 6:23,4/4/2022 12:06,4/4/2022 8:23,4/4/2022 14:32
LECVN027935148133,VN1123704,LECVNHĐ,4/2/2022 6:01,4/3/2022 6:15,4/2/2022 8:01,4/3/2022 8:41
LECVN027748550083,VN5106980,LECVNLB,4/2/2022 6:07,4/2/2022 12:34,4/2/2022 8:07,4/2/2022 15:14
LECVN028441134683,VN8218524,LECVNLB,3/31/2022 12:57,4/1/2022 12:40,3/31/2022 14:57,4/1/2022 15:15
LECVN020679311124,VN8881658,LECVNLB,4/4/2022 6:36,4/4/2022 12:04,4/4/2022 8:36,4/4/2022 14:37
LECVN029168644314,VN5765990,LECVNLB,4/3/2022 6:18,4/4/2022 6:32,4/3/2022 8:18,4/4/2022 9:03
LECVN021335497813,VN5234519,LECVNTL,4/1/2022 6:32,4/1/2022 12:45,4/1/2022 8:32,4/1/2022 15:24
LECVN020715711803,VN6217404,LECVNLB,4/2/2022 12:33,4/3/2022 6:13,4/2/2022 14:33,4/3/2022 8:25
LECVN029731471873,VN6352556,LECVNLB,3/31/2022 6:22,4/1/2022 6:49,3/31/2022 8:22,4/1/2022 9:30
LECVN022095527824,VN9019128,LECVNTL,4/1/2022 6:08,4/2/2022 6:44,4/1/2022 8:08,4/2/2022 8:19
LECVN024970010553,VN2633198,LECVNLB,4/4/2022 6:27,4/4/2022 12:04,4/4/2022 8:27,4/4/2022 14:39
LECVN027187495713,VN06814,LECVNHĐ,3/31/2022 6:57,4/1/2022 6:07,3/31/2022 8:57,4/1/2022 8:13
LECVN020718271083,VN7707995,LECVNTL,4/2/2022 12:16,4/2/2022 12:59,4/2/2022 14:16,4/2/2022 15:19
LECVN027977276113,VN8251650,LECVNTL,4/3/2022 12:01,4/4/2022 12:56,4/3/2022 14:01,4/4/2022 15:47
LECVN026012437963,VN5352078,LECVNLB,4/1/2022 6:04,4/1/2022 12:06,4/1/2022 8:04,4/1/2022 14:45
LECVN024930889753,VN7846149,LECVNLB,4/2/2022 12:55,4/3/2022 6:36,4/2/2022 14:55,4/3/2022 9:14
LECVN023934320483,VN1990222,LECVNHĐ,4/1/2022 12:59,4/1/2022 12:14,4/1/2022 14:59,4/1/2022 14:57
LECVN027322715084,VN6365613,LECVNLB,4/1/2022 12:22,4/1/2022 12:33,4/1/2022 14:22,4/1/2022 15:05
LECVN025617288333,VN1450205,LECVNLB,4/1/2022 6:15,4/2/2022 6:26,4/1/2022 8:15,4/2/2022 8:31
LECVN029117906854,VN7636002,LECVNLB,3/31/2022 6:50,4/1/2022 6:45,3/31/2022 8:50,4/1/2022 8:45
LECVN022717634544,VN5795581,LECVNHĐ,4/1/2022 12:52,4/2/2022 6:46,4/1/2022 14:52,4/2/2022 8:37
LECVN025646202153,VN4911789,LECVNLB,4/1/2022 12:02,4/2/2022 12:33,4/1/2022 14:02,4/2/2022 14:40
LECVN022419440134,VN8607491,LECVNLB,4/3/2022 12:48,4/3/2022 12:56,4/3/2022 14:48,4/3/2022 16:08
LECVN022632427513,VN9112912,LECVNTL,4/3/2022 12:40,4/4/2022 12:33,4/3/2022 14:40,4/4/2022 15:34
LECVN025222039884,VN5885561,LECVNLB,4/3/2022 12:17,4/4/2022 12:41,4/3/2022 14:17,4/4/2022 15:16
LECVN024605202404,VN4952856,LECVNLB,4/4/2022 6:19,4/4/2022 12:24,4/4/2022 8:19,4/4/2022 14:57
LECVN025420987793,VN6153785,LECVNTL,4/2/2022 12:43,4/2/2022 12:07,4/2/2022 14:43,4/2/2022 14:27
LECVN020041110164,VN6719008,LECVNLB,4/2/2022 12:11,4/3/2022 12:06,4/2/2022 14:11,4/3/2022 14:50
LECVN028723912673,VN7808925,LECVNLB,3/31/2022 6:15,4/9/2022 6:21,3/31/2022 8:15,4/9/2022 8:16
LECVN029055965324,VN3658188,LECVNLB,4/2/2022 6:19,4/3/2022 6:35,4/2/2022 8:19,4/3/2022 9:17
LECVN024672980793,VN3781203,LECVNHĐ,4/2/2022 12:06,4/3/2022 12:32,4/2/2022 14:06,4/3/2022 15:02
LECVN022117041513,VN8971788,LECVNTL,4/4/2022 6:58,4/4/2022 12:44,4/4/2022 8:58,4/4/2022 15:06
LECVN026874891093,VN25556,LECVNLB,4/2/2022 12:21,4/7/2022 6:26,4/2/2022 14:21,4/7/2022 8:43
LECVN022261848664,VN7653818,LECVNLB,4/2/2022 12:29,4/2/2022 12:15,4/2/2022 14:29,4/2/2022 15:01
LECVN021579900404,VN5410395,LECVNLB,4/4/2022 6:44,4/4/2022 12:06,4/4/2022 8:44,4/4/2022 15:06
LECVN023794471433,VN8744498,LECVNLB,4/1/2022 6:02,4/1/2022 12:09,4/1/2022 8:02,4/1/2022 13:18
LECVN023386411933,VN5416328,LECVNLB,3/31/2022 12:17,4/1/2022 12:37,3/31/2022 14:17,4/1/2022 13:42
LECVN025626905864,VN8288750,LECVNLB,4/2/2022 12:06,4/3/2022 6:35,4/2/2022 14:06,4/3/2022 9:23
LECVN021830444034,VN8087175,LECVNHĐ,4/2/2022 6:36,4/2/2022 12:02,4/2/2022 8:36,4/2/2022 14:25
LECVN025138246073,VN6627288,LECVNLB,4/2/2022 12:16,4/3/2022 12:33,4/2/2022 14:16,4/3/2022 14:54
LECVN020191470724,VN43458,LECVNLB,4/3/2022 6:00,4/4/2022 6:01,4/3/2022 8:00,4/4/2022 9:06
LECVN023567113594,VN9647401,LECVNLB,4/2/2022 6:36,4/2/2022 12:47,4/2/2022 8:36,4/2/2022 14:49
LECVN024521883274,VN8240227,LECVNTL,4/2/2022 12:08,4/3/2022 6:45,4/2/2022 14:08,4/3/2022 9:11
LECVN026711052543,VN6086202,LECVNLB,4/3/2022 12:44,4/4/2022 12:48,4/3/2022 14:44,4/4/2022 15:22
LECVN023258402863,VN2103887,LECVNLB,3/31/2022 12:41,4/1/2022 12:33,3/31/2022 14:41,4/1/2022 15:03
LECVN027903720123,VN20810,LECVNLB,4/3/2022 6:48,4/4/2022 6:31,4/3/2022 8:48,4/4/2022 9:28
LECVN026708419253,VN8026997,LECVNLB,4/1/2022 12:22,4/2/2022 6:27,4/1/2022 14:22,4/2/2022 8:32
LECVN028928923243,VN1657932,LECVNHĐ,4/2/2022 6:57,4/3/2022 6:47,4/2/2022 8:57,4/3/2022 9:21
LECVN020624720343,VN5973966,LECVNHĐ,4/3/2022 12:03,4/4/2022 12:51,4/3/2022 14:03,4/4/2022 15:38
LECVN025721786993,VN3391770,LECVNLB,4/2/2022 12:19,4/3/2022 6:05,4/2/2022 14:19,4/3/2022 9:17
LECVN022676987973,VN4839872,LECVNLB,4/3/2022 12:23,4/4/2022 12:56,4/3/2022 14:23,4/4/2022 15:44
LECVN021525136234,VN9644632,LECVNLB,4/2/2022 12:24,4/9/2022 6:59,4/2/2022 14:24,4/9/2022 9:27
LECVN028388212423,VN7808925,LECVNLB,4/1/2022 6:23,4/1/2022 12:59,4/1/2022 8:23,4/1/2022 13:56
LECVN025542819923,VN5292783,LECVNLB,3/31/2022 6:23,4/1/2022 6:00,3/31/2022 8:23,4/1/2022 8:19
LECVN028209014774,VN9079325,LECVNTL,4/1/2022 12:19,4/2/2022 6:07,4/1/2022 14:19,4/2/2022 8:22
LECVN022142365873,VN8775166,LECVNTL,4/1/2022 12:23,4/2/2022 6:45,4/1/2022 14:23,4/2/2022 9:00
LECVN029343932124,VN23625,LECVNLB,3/31/2022 12:18,4/1/2022 6:47,3/31/2022 14:18,4/1/2022 9:37
LECVN022212531643,VN6747233,LECVNHĐ,4/1/2022 12:08,4/2/2022 6:51,4/1/2022 14:08,4/2/2022 9:21
LECVN023411419393,VN2830014,LECVNLB,4/2/2022 12:11,4/3/2022 6:28,4/2/2022 14:11,4/3/2022 8:52
LECVN027326237823,VN5685490,LECVNTL,3/31/2022 12:50,4/1/2022 12:36,3/31/2022 14:50,4/1/2022 16:08
LECVN029194967493,VN7541367,LECVNLB,4/3/2022 12:39,4/4/2022 6:21,4/3/2022 14:39,4/4/2022 8:53
LECVN022667864293,VN8197635,LECVNTL,4/1/2022 6:02,4/2/2022 6:32,4/1/2022 8:02,4/2/2022 8:32
LECVN023587174673,VN3211528,LECVNLB,4/1/2022 6:04,4/1/2022 12:21,4/1/2022 8:04,4/1/2022 14:21
LECVN025102373544,VN9480923,LECVNLB,4/3/2022 6:52,4/9/2022 6:35,4/3/2022 8:52,4/9/2022 9:10
LECVN028743295364,VN5499498,LECVNLB,4/3/2022 12:35,4/3/2022 12:48,4/3/2022 14:35,4/3/2022 15:52
LECVN022746849083,VN5594577,LECVNTL,4/4/2022 12:21,4/4/2022 12:01,4/4/2022 14:21,4/4/2022 14:30
LECVN023537249663,VN5926827,LECVNLB,4/1/2022 12:26,4/1/2022 12:42,4/1/2022 14:26,4/1/2022 13:34
LECVN027292452943,VN5310167,LECVNLB,4/3/2022 12:10,4/4/2022 12:57,4/3/2022 14:10,4/4/2022 15:18
LECVN024493623263,VN2625700,LECVNLB,4/1/2022 6:50,4/1/2022 12:22,4/1/2022 8:50,4/1/2022 13:25
LECVN025464245753,VN61592,LECVNTL,4/3/2022 6:46,4/9/2022 6:11,4/3/2022 8:46,4/9/2022 8:34
LECVN024758836663,VN2121786,LECVNTL,4/4/2022 6:39,4/4/2022 12:36,4/4/2022 8:39,4/4/2022 15:32
LECVN028714392003,VN76846,LECVNLB,4/4/2022 12:00,4/4/2022 12:41,4/4/2022 14:00,4/4/2022 15:10
LECVN028466233783,VN2894273,LECVNTL,4/1/2022 12:26,4/1/2022 12:15,4/1/2022 14:26,4/1/2022 14:15
LECVN026277457323,VN6364999,LECVNTL,4/1/2022 12:41,4/1/2022 12:31,4/1/2022 14:41,4/1/2022 13:49
LECVN028598144973,VN7187886,LECVNTL,4/2/2022 12:54,4/3/2022 12:43,4/2/2022 14:54,4/3/2022 15:03
LECVN027186302893,VN1184900,LECVNLB,4/1/2022 12:05,4/1/2022 12:59,4/1/2022 14:05,4/1/2022 13:55
LECVN029044131803,VN2147538,LECVNTL,4/1/2022 12:50,4/2/2022 6:33,4/1/2022 14:50,4/2/2022 8:46
LECVN025764880283,VN3706180,LECVNLB,4/2/2022 6:39,4/3/2022 6:59,4/2/2022 8:39,4/3/2022 9:27
LECVN025290813763,VN1808815,LECVNLB,4/2/2022 12:33,4/2/2022 12:18,4/2/2022 14:33,4/2/2022 14:58
LECVN027665073143,VN2548984,LECVNLB,4/2/2022 12:59,4/3/2022 6:56,4/2/2022 14:59,4/3/2022 9:59
LECVN026198755253,VN7332555,LECVNHĐ,4/1/2022 6:21,4/1/2022 12:46,4/1/2022 8:21,4/1/2022 13:50
LECVN021715495343,VN9331245,LECVNTL,4/2/2022 12:04,4/8/2022 6:09,4/2/2022 14:04,4/8/2022 8:22
LECVN026258796013,VN9921112,LECVNLB,4/2/2022 12:23,4/3/2022 12:00,4/2/2022 14:23,4/3/2022 14:40
LECVN028255817213,VN5122686,LECVNLB,3/31/2022 6:24,4/1/2022 6:00,3/31/2022 8:24,4/1/2022 8:05
LECVN025028017243,VN3763036,LECVNTL,4/2/2022 12:29,4/3/2022 6:32,4/2/2022 14:29,4/3/2022 9:08
LECVN020931286993,VN9395728,LECVNLB,3/31/2022 6:47,4/8/2022 6:14,3/31/2022 8:47,4/8/2022 8:20
LECVN023968975273,VN7811686,LECVNTL,4/2/2022 12:31,4/3/2022 6:22,4/2/2022 14:31,4/3/2022 8:37
LECVN029583534183,VN5016291,LECVNTL,4/2/2022 6:49,4/3/2022 6:05,4/2/2022 8:49,4/3/2022 9:14
LECVN024483616814,VN2419455,LECVNLB,4/2/2022 12:06,4/3/2022 12:58,4/2/2022 14:06,4/3/2022 15:25
