Order ID,Vendor ID,HubCN ID,Plan _HubCN_Receiving Time,HubCN_Receiving Time,Plan_HubCN_Pickup Time,HubCN_Pickup Time
LECVN024203041003,CN98042,LECCNYW,3/30/2022 19:10,4/1/2022 5:27,3/31/2022 0:14,4/1/2022 12:33
LECVN021580449824,CN94105,LECCNYW,4/1/2022 9:33,4/1/2022 5:37,4/1/2022 12:37,4/1/2022 12:46
LECVN022690320103,CN34621,LECCNYW,3/29/2022 19:21,3/29/2022 4:02,3/30/2022 0:27,3/29/2022 12:08
LECVN022032644334,CN91287,LECCNYW,3/30/2022 16:32,4/1/2022 22:04,3/30/2022 18:41,4/2/2022 6:08
LECVN020836384923,CN91249,LECCNYW,3/30/2022 13:57,3/29/2022 19:35,3/30/2022 17:59,3/30/2022 6:38
LECVN024597768474,CN41627,LECCNYW,3/30/2022 8:31,3/29/2022 4:01,3/30/2022 12:37,3/29/2022 12:04
LECVN023616396693,CN93476,LECCNYW,3/30/2022 6:59,3/30/2022 17:26,3/30/2022 12:03,3/31/2022 0:35
LECVN023599044293,CN95381,LECCNYW,3/30/2022 2:35,3/29/2022 4:35,3/30/2022 6:37,3/29/2022 12:43
LECVN026819414084,CN80546,LECCNYW,3/31/2022 1:27,3/29/2022 18:50,3/31/2022 6:34,3/30/2022 6:52
LECVN021587292793,CN20296,LECCNSZ,3/28/2022 22:18,3/30/2022 19:44,3/29/2022 0:19,3/31/2022 6:17
LECVN029603039053,CN28326,LECCNYW,3/30/2022 8:40,3/29/2022 19:48,3/30/2022 12:18,3/30/2022 6:12
LECVN025582161253,CN82535,LECCNYW,4/2/2022 15:07,4/1/2022 5:26,4/2/2022 18:40,4/1/2022 12:30
LECVN021912575344,CN48496,LECCNYW,3/28/2022 7:53,3/26/2022 23:41,3/28/2022 11:57,3/27/2022 6:45
LECVN029475549484,CN48496,LECCNYW,4/2/2022 8:01,4/1/2022 5:23,4/2/2022 12:10,4/1/2022 12:32
LECVN027195331653,CN48496,LECCNYW,3/31/2022 9:16,4/1/2022 5:45,3/31/2022 12:50,4/1/2022 12:50
LECVN028420113183,CN93476,LECCNYW,3/28/2022 14:34,3/29/2022 4:39,3/28/2022 18:06,3/29/2022 12:42
LECVN027989694273,CN15519,LECCNSZ,4/1/2022 2:17,4/1/2022 13:03,4/1/2022 5:54,4/2/2022 0:22
LECVN024126349123,CN85292,LECCNYW,3/29/2022 7:40,3/26/2022 23:05,3/29/2022 12:45,3/27/2022 6:14
LECVN029361368133,CN91249,LECCNYW,3/31/2022 7:50,3/30/2022 16:56,3/31/2022 11:59,3/30/2022 23:59
LECVN026331457073,CN27928,LECCNYW,3/29/2022 20:52,3/29/2022 4:11,3/29/2022 23:56,3/29/2022 12:14
LECVN023162479603,CN26450,LECCNYW,3/30/2022 20:42,4/1/2022 4:52,3/31/2022 0:47,4/1/2022 11:59
LECVN027458040883,CN70636,LECCNYW,3/31/2022 1:13,4/1/2022 22:56,3/31/2022 6:16,4/2/2022 6:02
LECVN024375105653,CN93476,LECCNYW,3/27/2022 20:32,3/29/2022 4:28,3/28/2022 0:03,3/29/2022 12:37
LECVN026799838174,CN80546,LECCNYW,3/31/2022 14:52,4/1/2022 5:11,3/31/2022 18:54,4/1/2022 12:13
LECVN028801633273,CN80546,LECCNYW,3/31/2022 2:26,3/29/2022 22:54,3/31/2022 6:00,3/30/2022 6:56
LECVN025508311344,CN39062,LECCNYW,4/1/2022 4:45,4/1/2022 5:48,4/1/2022 6:53,4/1/2022 12:50
LECVN022684382433,CN56433,LECCNYW,3/30/2022 7:03,3/29/2022 4:12,3/30/2022 12:12,3/29/2022 12:16
LECVN023635060163,CN25990,LECCNYW,3/31/2022 21:02,3/29/2022 4:09,4/1/2022 0:09,3/29/2022 12:12
LECVN028480283844,CN73456,LECCNYW,3/31/2022 16:45,4/1/2022 5:53,3/31/2022 18:46,4/1/2022 12:56
LECVN027411583373,CN82535,LECCNYW,3/31/2022 8:38,3/29/2022 18:49,3/31/2022 12:17,3/30/2022 6:50
LECVN022967948133,CN71198,LECCNYW,3/30/2022 2:56,3/29/2022 19:20,3/30/2022 6:00,3/30/2022 6:21
LECVN027867206783,CN93476,LECCNYW,4/2/2022 4:18,4/1/2022 4:56,4/2/2022 6:25,4/1/2022 11:58
LECVN024700276393,CN56433,LECCNYW,3/30/2022 3:07,3/29/2022 20:18,3/30/2022 6:41,3/30/2022 6:42
LECVN026806255563,CN03356,LECCNSZ,3/31/2022 2:55,3/31/2022 18:42,3/31/2022 5:59,4/1/2022 6:44
LECVN027145664373,CN75189,LECCNYW,3/30/2022 13:19,3/29/2022 19:20,3/30/2022 18:23,3/30/2022 6:23
LECVN025005594003,CN96121,LECCNYW,3/31/2022 14:59,3/29/2022 20:03,3/31/2022 18:30,3/30/2022 6:20
LECVN023698939124,CN48496,LECCNYW,4/1/2022 6:58,4/1/2022 5:50,4/1/2022 12:07,4/1/2022 12:54
LECVN024687303143,CN91249,LECCNYW,3/29/2022 4:28,3/29/2022 4:04,3/29/2022 6:37,3/29/2022 12:10
LECVN023468205803,CN01710,LECCNSZ,3/30/2022 10:07,3/29/2022 14:08,3/30/2022 12:10,3/30/2022 0:47
LECVN024231533613,CN03356,LECCNSZ,3/28/2022 8:38,3/28/2022 17:55,3/28/2022 12:16,3/29/2022 6:04
LECVN029191024943,CN48496,LECCNYW,3/30/2022 9:21,3/29/2022 4:36,3/30/2022 12:23,3/29/2022 12:38
LECVN023270138553,CN48496,LECCNYW,3/30/2022 10:18,3/30/2022 17:17,3/30/2022 12:21,3/31/2022 0:26
LECVN028095119834,CN70636,LECCNYW,3/29/2022 14:42,3/29/2022 19:23,3/29/2022 18:48,3/30/2022 6:31
LECVN028838411044,CN93476,LECCNYW,3/29/2022 15:09,3/30/2022 23:18,3/29/2022 18:45,3/31/2022 6:24
LECVN028263737633,CN34621,LECCNYW,4/2/2022 20:41,4/1/2022 5:01,4/3/2022 0:20,4/1/2022 12:07
LECVN020763665343,CN34679,LECCNYW,3/31/2022 8:23,3/29/2022 5:21,3/31/2022 12:02,3/29/2022 12:25
LECVN025200602353,CN11320,LECCNSZ,3/29/2022 9:48,3/29/2022 12:56,3/29/2022 11:53,3/30/2022 0:15
LECVN024984300683,CN48496,LECCNYW,3/31/2022 3:17,3/29/2022 5:33,3/31/2022 6:21,3/29/2022 12:39
LECVN028410229753,CN48496,LECCNYW,4/2/2022 14:20,4/1/2022 5:24,4/2/2022 18:21,4/1/2022 12:29
LECVN020182064743,CN08069,LECCNSZ,3/28/2022 4:20,3/28/2022 18:07,3/28/2022 6:26,3/29/2022 6:15
LECVN022793481294,CN91856,LECCNYW,3/31/2022 7:36,4/1/2022 4:58,3/31/2022 12:42,4/1/2022 11:59
LECVN023838991794,CN32990,LECCNYW,3/29/2022 22:21,3/30/2022 17:10,3/30/2022 0:25,3/31/2022 0:18
LECVN026666373173,CN41627,LECCNYW,3/30/2022 14:58,3/29/2022 4:23,3/30/2022 18:01,3/29/2022 12:31
LECVN023772496203,CN91249,LECCNYW,3/30/2022 3:48,3/29/2022 5:35,3/30/2022 5:52,3/29/2022 12:44
LECVN022887326043,CN32990,LECCNYW,3/31/2022 20:05,4/1/2022 4:59,4/1/2022 0:13,4/1/2022 12:05
LECVN020103027334,CN15519,LECCNSZ,3/30/2022 7:01,3/29/2022 18:43,3/30/2022 12:03,3/30/2022 6:45
LECVN022559956713,CN88991,LECCNYW,3/30/2022 4:29,3/29/2022 4:24,3/30/2022 6:30,3/29/2022 12:33
LECVN025079597353,CN69053,LECCNYW,3/30/2022 14:51,3/30/2022 19:25,3/30/2022 18:26,3/31/2022 6:31
LECVN027909517534,CN78864,LECCNYW,3/27/2022 13:52,3/26/2022 22:53,3/27/2022 18:55,3/27/2022 5:55
LECVN020887804443,CN20296,LECCNSZ,3/28/2022 13:56,3/30/2022 19:42,3/28/2022 18:02,3/31/2022 6:21
LECVN023546395624,CN32990,LECCNYW,3/30/2022 3:30,3/29/2022 4:12,3/30/2022 6:39,3/29/2022 12:19
LECVN021222936223,CN52975,LECCNYW,4/2/2022 7:17,4/1/2022 5:45,4/2/2022 12:24,4/1/2022 12:54
LECVN021935660813,CN48496,LECCNYW,3/31/2022 2:10,3/29/2022 19:57,3/31/2022 6:14,3/30/2022 6:15
LECVN026511326094,CN91249,LECCNYW,4/1/2022 3:35,4/1/2022 22:30,4/1/2022 6:37,4/2/2022 6:36
LECVN022853581514,CN15519,LECCNSZ,3/30/2022 16:06,3/30/2022 19:42,3/30/2022 18:07,3/31/2022 6:16
LECVN023657048434,CN39822,LECCNYW,3/27/2022 20:47,3/29/2022 23:08,3/27/2022 23:56,3/30/2022 6:17
LECVN025873630633,CN41627,LECCNYW,3/30/2022 19:09,3/29/2022 4:52,3/31/2022 0:16,3/29/2022 11:59
LECVN021266511913,CN91249,LECCNYW,3/31/2022 21:12,3/29/2022 5:27,4/1/2022 0:17,3/29/2022 12:35
LECVN021907831533,CN71198,LECCNYW,3/31/2022 22:16,3/29/2022 19:29,4/1/2022 0:25,3/30/2022 6:30
LECVN025319413563,CN73456,LECCNYW,3/29/2022 9:32,3/29/2022 4:49,3/29/2022 12:41,3/29/2022 12:50
LECVN021048671013,CN93476,LECCNYW,3/31/2022 21:09,3/29/2022 5:18,4/1/2022 0:14,3/29/2022 12:24
LECVN029994459473,CN73456,LECCNYW,3/29/2022 19:45,3/29/2022 18:32,3/30/2022 0:50,3/30/2022 6:39
LECVN021623505333,CN70636,LECCNYW,4/1/2022 7:08,4/1/2022 5:03,4/1/2022 12:11,4/1/2022 12:05
LECVN022039800634,CN48496,LECCNYW,3/27/2022 21:23,3/29/2022 4:43,3/28/2022 0:25,3/29/2022 12:45
LECVN023121061704,CN91249,LECCNYW,3/28/2022 3:18,3/26/2022 23:42,3/28/2022 6:21,3/27/2022 6:49
LECVN028879305033,CN61510,LECCNYW,3/28/2022 14:57,3/29/2022 19:53,3/28/2022 18:30,3/30/2022 6:10
LECVN025646052663,CN61510,LECCNYW,3/28/2022 16:36,3/29/2022 4:02,3/28/2022 18:45,3/29/2022 12:11
LECVN029891242644,CN32990,LECCNYW,3/31/2022 4:19,3/29/2022 3:50,3/31/2022 6:26,3/29/2022 11:53
LECVN024890233463,CN25990,LECCNYW,3/30/2022 19:46,3/29/2022 4:30,3/31/2022 0:55,3/29/2022 12:39
LECVN028414614443,CN03356,LECCNSZ,3/28/2022 9:33,3/28/2022 19:49,3/28/2022 12:38,3/29/2022 6:28
LECVN024869441533,CN48496,LECCNYW,3/30/2022 2:31,3/29/2022 18:38,3/30/2022 6:33,3/30/2022 6:45
LECVN021730363753,CN52975,LECCNYW,3/29/2022 3:19,3/29/2022 19:26,3/29/2022 6:53,3/30/2022 6:32
LECVN024510808113,CN14209,LECCNSZ,3/29/2022 3:52,3/30/2022 19:57,3/29/2022 6:01,3/31/2022 6:29
LECVN023327493853,CN25990,LECCNYW,3/31/2022 8:56,3/29/2022 18:43,3/31/2022 12:32,3/30/2022 6:45
LECVN020075169953,CN14209,LECCNSZ,3/29/2022 21:00,3/28/2022 19:19,3/30/2022 0:36,3/29/2022 6:39
LECVN027543917843,CN00328,LECCNSZ,4/1/2022 3:12,3/31/2022 20:16,4/1/2022 6:48,4/1/2022 6:51
LECVN022163405043,CN32990,LECCNYW,3/31/2022 19:08,3/30/2022 17:20,4/1/2022 0:13,3/31/2022 0:29
LECVN026677105603,CN70636,LECCNYW,3/29/2022 13:30,3/26/2022 21:57,3/29/2022 18:33,3/27/2022 6:00
LECVN025689719643,CN70636,LECCNYW,3/31/2022 14:06,4/1/2022 5:40,3/31/2022 18:15,4/1/2022 12:42
LECVN025561448194,CN70636,LECCNYW,3/27/2022 16:12,3/26/2022 23:37,3/27/2022 18:16,3/27/2022 6:43
LECVN020438928223,CN56433,LECCNYW,3/30/2022 15:08,3/29/2022 22:41,3/30/2022 18:39,3/30/2022 6:43
LECVN023198679294,CN39062,LECCNYW,4/1/2022 9:20,4/1/2022 5:32,4/1/2022 12:29,4/1/2022 12:37
LECVN027524016963,CN19661,LECCNSZ,3/30/2022 12:58,3/29/2022 12:41,3/30/2022 18:01,3/30/2022 0:02
LECVN028928840363,CN88991,LECCNYW,3/31/2022 2:49,3/29/2022 19:37,3/31/2022 5:55,3/30/2022 6:00
LECVN022710406863,CN34621,LECCNYW,3/30/2022 13:25,3/29/2022 22:11,3/30/2022 18:28,3/30/2022 6:20
LECVN028090693073,CN48496,LECCNYW,3/31/2022 12:53,4/1/2022 5:30,3/31/2022 17:55,4/1/2022 12:35
LECVN021314969854,CN03356,LECCNSZ,4/1/2022 2:50,3/31/2022 17:48,4/1/2022 5:56,4/1/2022 5:53
LECVN026953246263,CN25990,LECCNYW,3/28/2022 14:52,3/29/2022 19:49,3/28/2022 18:23,3/30/2022 6:13
LECVN026949358393,CN03356,LECCNSZ,4/2/2022 9:02,4/1/2022 13:19,4/2/2022 12:37,4/2/2022 0:43
LECVN028657320353,CN56433,LECCNYW,3/27/2022 21:08,3/29/2022 4:22,3/28/2022 0:15,3/29/2022 12:29
LECVN026599289814,CN96121,LECCNYW,3/29/2022 9:44,3/29/2022 4:43,3/29/2022 12:47,3/29/2022 12:48
LECVN027439185603,CN88991,LECCNYW,3/27/2022 15:29,3/26/2022 23:44,3/27/2022 18:37,3/27/2022 6:46
LECVN020277077783,CN19661,LECCNSZ,3/31/2022 1:16,3/29/2022 13:34,3/31/2022 6:18,3/30/2022 0:54
LECVN029170617413,CN23003,LECCNSZ,3/28/2022 15:02,3/29/2022 14:11,3/28/2022 18:07,3/30/2022 0:45
LECVN023524273993,CN39062,LECCNYW,3/30/2022 7:08,3/29/2022 19:34,3/30/2022 12:14,3/30/2022 6:36
LECVN021801463373,CN26450,LECCNYW,3/31/2022 19:24,4/1/2022 5:03,4/1/2022 0:25,4/1/2022 12:05
LECVN027966247783,CN73456,LECCNYW,3/27/2022 21:50,3/26/2022 23:41,3/28/2022 0:51,3/27/2022 6:46
LECVN021359703593,CN71198,LECCNYW,4/2/2022 4:11,4/1/2022 5:04,4/2/2022 6:12,4/1/2022 12:12
LECVN022992532904,CN12633,LECCNSZ,3/28/2022 8:44,3/29/2022 14:16,3/28/2022 12:19,3/30/2022 0:47
LECVN028603589313,CN91249,LECCNYW,3/27/2022 21:06,3/26/2022 23:43,3/28/2022 0:11,3/27/2022 6:44
LECVN022203166674,CN08069,LECCNSZ,3/31/2022 4:24,3/31/2022 18:49,3/31/2022 6:32,4/1/2022 6:11
LECVN025106827473,CN96121,LECCNYW,3/29/2022 20:48,3/29/2022 18:39,3/30/2022 0:23,3/30/2022 6:40
LECVN023976869713,CN48496,LECCNYW,3/30/2022 10:43,3/29/2022 19:50,3/30/2022 12:50,3/30/2022 6:08
LECVN026458172513,CN32990,LECCNYW,4/1/2022 0:55,3/30/2022 17:21,4/1/2022 6:01,3/31/2022 0:22
LECVN028883210123,CN96121,LECCNYW,3/30/2022 14:58,3/29/2022 22:19,3/30/2022 18:06,3/30/2022 6:28
LECVN023495524673,CN20296,LECCNSZ,3/31/2022 9:07,3/30/2022 18:52,3/31/2022 12:09,3/31/2022 6:13
LECVN024811983663,CN70636,LECCNYW,3/29/2022 10:03,3/29/2022 5:07,3/29/2022 12:04,3/29/2022 12:11
LECVN024530650353,CN32206,LECCNYW,3/31/2022 10:07,3/29/2022 19:22,3/31/2022 12:11,3/30/2022 6:30
LECVN024355657464,CN25990,LECCNYW,3/27/2022 20:50,3/29/2022 3:53,3/28/2022 0:22,3/29/2022 11:59
LECVN021169811153,CN99813,LECCNYW,3/30/2022 9:10,3/29/2022 4:57,3/30/2022 12:47,3/29/2022 12:01
LECVN021342580993,CN82535,LECCNYW,3/31/2022 2:59,3/29/2022 5:17,3/31/2022 6:01,3/29/2022 12:24
LECVN024879000693,CN73456,LECCNYW,3/28/2022 14:20,3/29/2022 4:35,3/28/2022 17:58,3/29/2022 12:39
LECVN029664035124,CN39822,LECCNYW,3/30/2022 7:29,3/30/2022 17:40,3/30/2022 12:30,3/31/2022 0:43
LECVN025594256433,CN32990,LECCNYW,3/28/2022 13:13,3/29/2022 4:43,3/28/2022 18:14,3/29/2022 12:49
LECVN026984138574,CN70636,LECCNYW,4/1/2022 2:13,4/1/2022 4:57,4/1/2022 6:18,4/1/2022 12:02
LECVN027935148133,CN91249,LECCNYW,3/30/2022 0:54,3/29/2022 19:44,3/30/2022 6:00,3/30/2022 6:08
LECVN027748550083,CN91249,LECCNYW,3/29/2022 15:52,3/29/2022 5:21,3/29/2022 18:01,3/29/2022 12:27
LECVN028441134683,CN80546,LECCNYW,3/27/2022 22:49,3/29/2022 4:31,3/28/2022 0:52,3/29/2022 12:38
LECVN020679311124,CN91249,LECCNYW,3/31/2022 14:33,4/1/2022 4:59,3/31/2022 18:35,4/1/2022 12:01
LECVN029168644314,CN08069,LECCNSZ,4/1/2022 16:09,3/31/2022 18:20,4/1/2022 18:11,4/1/2022 6:29
LECVN021335497813,CN20296,LECCNSZ,3/28/2022 16:23,3/29/2022 14:07,3/28/2022 18:27,3/30/2022 0:41
LECVN020715711803,CN91287,LECCNYW,3/30/2022 8:27,3/29/2022 19:51,3/30/2022 12:29,3/30/2022 6:09
LECVN029731471873,CN48496,LECCNYW,3/29/2022 2:36,3/26/2022 23:46,3/29/2022 6:13,3/27/2022 6:48
LECVN022095527824,CN12633,LECCNSZ,3/28/2022 13:51,3/30/2022 20:00,3/28/2022 18:00,3/31/2022 6:38
LECVN024970010553,CN93476,LECCNYW,4/2/2022 2:18,4/1/2022 4:54,4/2/2022 6:19,4/1/2022 12:03
LECVN027187495713,CN91856,LECCNYW,3/29/2022 15:48,3/26/2022 22:55,3/29/2022 18:52,3/27/2022 6:00
LECVN020718271083,CN91249,LECCNYW,3/29/2022 21:07,3/29/2022 5:50,3/30/2022 0:11,3/29/2022 12:57
LECVN027977276113,CN80546,LECCNYW,3/30/2022 21:54,4/1/2022 5:45,3/31/2022 0:00,4/1/2022 12:47
LECVN026012437963,CN15519,LECCNSZ,3/29/2022 1:55,3/29/2022 12:42,3/29/2022 5:57,3/30/2022 0:05
LECVN024930889753,CN03356,LECCNSZ,3/29/2022 22:46,3/29/2022 20:02,3/30/2022 0:53,3/30/2022 6:34
LECVN023934320483,CN85292,LECCNYW,3/29/2022 10:49,3/29/2022 5:02,3/29/2022 12:54,3/29/2022 12:05
LECVN027322715084,CN15519,LECCNSZ,3/30/2022 21:11,3/29/2022 13:04,3/31/2022 0:15,3/30/2022 0:24
LECVN025617288333,CN98923,LECCNYW,3/30/2022 16:05,3/29/2022 19:15,3/30/2022 18:14,3/30/2022 6:18
LECVN029117906854,CN15519,LECCNSZ,3/27/2022 16:44,3/28/2022 19:27,3/27/2022 18:49,3/29/2022 6:44
LECVN022717634544,CN32990,LECCNYW,3/30/2022 21:12,3/29/2022 20:19,3/31/2022 0:45,3/30/2022 6:43
LECVN025646202153,CN34621,LECCNYW,3/30/2022 8:45,3/29/2022 5:23,3/30/2022 11:54,3/29/2022 12:30
LECVN022419440134,CN39062,LECCNYW,4/1/2022 9:43,3/30/2022 17:42,4/1/2022 12:47,3/31/2022 0:51
LECVN022632427513,CN34679,LECCNYW,4/1/2022 8:53,4/1/2022 5:24,4/1/2022 12:31,4/1/2022 12:29
LECVN025222039884,CN69053,LECCNYW,3/30/2022 19:13,4/1/2022 5:30,3/31/2022 0:15,4/1/2022 12:35
LECVN024605202404,CN70636,LECCNYW,3/31/2022 14:07,4/1/2022 5:22,3/31/2022 18:12,4/1/2022 12:23
LECVN025420987793,CN39062,LECCNYW,3/29/2022 21:07,3/29/2022 4:58,3/30/2022 0:38,3/29/2022 12:00
LECVN020041110164,CN39062,LECCNYW,3/30/2022 8:30,3/30/2022 15:59,3/30/2022 12:06,3/31/2022 0:03
LECVN028723912673,CN39062,LECCNYW,3/27/2022 13:04,3/31/2022 22:13,3/27/2022 18:08,4/1/2022 6:15
LECVN029055965324,CN39062,LECCNYW,3/31/2022 14:08,3/29/2022 19:27,3/31/2022 18:13,3/30/2022 6:28
LECVN024672980793,CN91287,LECCNYW,3/31/2022 8:56,3/30/2022 17:23,3/31/2022 12:05,3/31/2022 0:30
LECVN022117041513,CN08069,LECCNSZ,4/2/2022 2:52,4/1/2022 13:19,4/2/2022 6:54,4/2/2022 0:37
LECVN026874891093,CN08069,LECCNSZ,3/30/2022 10:13,3/30/2022 19:00,3/30/2022 12:17,3/31/2022 6:21
LECVN022261848664,CN59935,LECCNYW,3/29/2022 21:24,3/29/2022 4:04,3/30/2022 0:28,3/29/2022 12:10
LECVN021579900404,CN05856,LECCNSZ,4/1/2022 4:40,4/1/2022 12:41,4/1/2022 6:41,4/2/2022 0:02
LECVN023794471433,CN32990,LECCNYW,3/28/2022 13:45,3/29/2022 5:01,3/28/2022 17:53,3/29/2022 12:07
LECVN023386411933,CN34621,LECCNYW,3/28/2022 8:39,3/29/2022 4:28,3/28/2022 12:13,3/29/2022 12:36
LECVN025626905864,CN32990,LECCNYW,3/29/2022 20:57,3/29/2022 19:18,3/29/2022 23:59,3/30/2022 6:27
LECVN021830444034,CN15519,LECCNSZ,3/29/2022 13:18,3/29/2022 13:24,3/29/2022 18:27,3/29/2022 23:55
LECVN025138246073,CN34679,LECCNYW,3/29/2022 20:34,3/30/2022 17:23,3/30/2022 0:13,3/31/2022 0:25
LECVN020191470724,CN15519,LECCNSZ,3/31/2022 1:51,3/31/2022 17:58,3/31/2022 5:54,4/1/2022 6:00
LECVN023567113594,CN54850,LECCNYW,3/31/2022 14:28,3/29/2022 5:36,3/31/2022 18:33,3/29/2022 12:42
LECVN024521883274,CN32990,LECCNYW,3/29/2022 22:02,3/29/2022 18:33,3/30/2022 0:04,3/30/2022 6:42
LECVN026711052543,CN70636,LECCNYW,4/1/2022 21:35,4/1/2022 5:37,4/2/2022 0:43,4/1/2022 12:46
LECVN023258402863,CN39062,LECCNYW,3/27/2022 22:27,3/29/2022 4:23,3/28/2022 0:35,3/29/2022 12:25
LECVN027903720123,CN78864,LECCNYW,3/31/2022 4:39,3/29/2022 22:22,3/31/2022 6:42,3/30/2022 6:27
LECVN026708419253,CN14209,LECCNSZ,3/29/2022 7:08,3/30/2022 19:52,3/29/2022 12:13,3/31/2022 6:26
LECVN028928923243,CN39062,LECCNYW,3/31/2022 15:13,3/29/2022 18:30,3/31/2022 18:51,3/30/2022 6:39
LECVN020624720343,CN75189,LECCNYW,4/1/2022 6:47,4/1/2022 5:46,4/1/2022 11:56,4/1/2022 12:50
LECVN025721786993,CN03356,LECCNSZ,3/29/2022 20:39,3/29/2022 18:43,3/30/2022 0:13,3/30/2022 5:59
LECVN022676987973,CN69607,LECCNYW,3/31/2022 10:17,4/1/2022 5:52,3/31/2022 12:19,4/1/2022 12:53
LECVN021525136234,CN14209,LECCNSZ,3/31/2022 10:15,3/30/2022 18:55,3/31/2022 12:23,3/31/2022 6:57
LECVN028388212423,CN61510,LECCNYW,3/30/2022 4:11,3/29/2022 4:50,3/30/2022 6:17,3/29/2022 12:55
LECVN025542819923,CN23003,LECCNSZ,3/27/2022 14:38,3/28/2022 17:45,3/27/2022 18:14,3/29/2022 5:52
LECVN028209014774,CN48496,LECCNYW,3/28/2022 20:09,3/29/2022 19:00,3/29/2022 0:14,3/30/2022 6:03
LECVN022142365873,CN32990,LECCNYW,3/29/2022 8:11,3/29/2022 20:14,3/29/2022 12:19,3/30/2022 6:38
LECVN029343932124,CN94806,LECCNYW,3/28/2022 8:13,3/26/2022 23:34,3/28/2022 12:16,3/27/2022 6:43
LECVN022212531643,CN39062,LECCNYW,3/28/2022 18:56,3/29/2022 20:25,3/29/2022 0:04,3/30/2022 6:42
LECVN023411419393,CN14209,LECCNSZ,3/31/2022 19:55,3/29/2022 19:53,4/1/2022 0:02,3/30/2022 6:27
LECVN027326237823,CN70636,LECCNYW,3/28/2022 7:36,3/29/2022 4:19,3/28/2022 12:43,3/29/2022 12:27
LECVN029194967493,CN41627,LECCNYW,4/1/2022 19:30,3/29/2022 22:13,4/2/2022 0:33,3/30/2022 6:19
LECVN022667864293,CN70636,LECCNYW,3/30/2022 12:56,3/29/2022 19:23,3/30/2022 18:00,3/30/2022 6:28
LECVN023587174673,CN19661,LECCNSZ,3/30/2022 12:52,3/29/2022 13:00,3/30/2022 18:01,3/30/2022 0:19
LECVN025102373544,CN55243,LECCNYW,4/1/2022 16:43,4/1/2022 22:23,4/1/2022 18:46,4/2/2022 6:29
LECVN028743295364,CN93476,LECCNYW,4/1/2022 21:17,3/30/2022 17:34,4/2/2022 0:26,3/31/2022 0:42
LECVN022746849083,CN48496,LECCNYW,4/2/2022 8:36,4/1/2022 4:46,4/2/2022 12:15,4/1/2022 11:53
LECVN023537249663,CN73456,LECCNYW,3/30/2022 21:14,3/29/2022 4:35,3/31/2022 0:18,3/29/2022 12:36
LECVN027292452943,CN80546,LECCNYW,3/30/2022 19:01,4/1/2022 5:49,3/31/2022 0:06,4/1/2022 12:56
LECVN024493623263,CN15519,LECCNSZ,3/28/2022 15:41,3/29/2022 12:57,3/28/2022 18:43,3/30/2022 0:13
LECVN025464245753,CN96121,LECCNYW,4/1/2022 14:41,4/1/2022 22:04,4/1/2022 18:45,4/2/2022 6:10
LECVN024758836663,CN15519,LECCNSZ,4/2/2022 13:37,4/1/2022 13:11,4/2/2022 18:38,4/2/2022 0:32
LECVN028714392003,CN39062,LECCNYW,4/2/2022 20:21,4/1/2022 5:35,4/2/2022 23:55,4/1/2022 12:39
LECVN028466233783,CN93476,LECCNYW,3/30/2022 22:17,3/29/2022 5:05,3/31/2022 0:18,3/29/2022 12:08
LECVN026277457323,CN15519,LECCNSZ,3/28/2022 22:30,3/29/2022 13:03,3/29/2022 0:33,3/30/2022 0:26
LECVN028598144973,CN08069,LECCNSZ,3/30/2022 8:45,4/1/2022 5:55,3/30/2022 12:46,4/1/2022 16:34
LECVN027186302893,CN25990,LECCNYW,3/28/2022 20:29,3/29/2022 4:53,3/29/2022 0:01,3/29/2022 12:57
LECVN029044131803,CN39822,LECCNYW,3/29/2022 7:38,3/29/2022 19:18,3/29/2022 12:46,3/30/2022 6:27
LECVN025764880283,CN41627,LECCNYW,3/31/2022 4:27,3/29/2022 18:48,3/31/2022 6:36,3/30/2022 6:56
LECVN025290813763,CN61510,LECCNYW,3/29/2022 22:20,3/29/2022 5:07,3/30/2022 0:25,3/29/2022 12:15
LECVN027665073143,CN32990,LECCNYW,3/29/2022 21:46,3/29/2022 18:49,3/30/2022 0:55,3/30/2022 6:51
LECVN026198755253,CN15519,LECCNSZ,3/28/2022 13:10,3/29/2022 14:00,3/28/2022 18:13,3/30/2022 0:39
LECVN021715495343,CN19661,LECCNSZ,3/31/2022 8:54,3/31/2022 18:39,3/31/2022 12:00,4/1/2022 6:00
LECVN026258796013,CN48496,LECCNYW,3/31/2022 8:14,3/30/2022 16:47,3/31/2022 12:20,3/30/2022 23:54
LECVN028255817213,CN88991,LECCNYW,3/28/2022 4:09,3/26/2022 22:48,3/28/2022 6:18,3/27/2022 5:51
LECVN025028017243,CN99813,LECCNYW,3/29/2022 20:15,3/29/2022 19:21,3/30/2022 0:20,3/30/2022 6:28
LECVN020931286993,CN69607,LECCNYW,3/28/2022 4:40,3/31/2022 22:04,3/28/2022 6:42,4/1/2022 6:13
LECVN023968975273,CN15519,LECCNSZ,3/30/2022 8:20,3/29/2022 18:51,3/30/2022 12:29,3/30/2022 6:14
LECVN029583534183,CN48496,LECCNYW,3/29/2022 16:40,3/29/2022 19:33,3/29/2022 18:46,3/30/2022 5:56
LECVN024483616814,CN48496,LECCNYW,3/31/2022 7:57,3/30/2022 17:48,3/31/2022 12:04,3/31/2022 0:56
